"Date","AvgDO","Site","TimeStamp","Location"
2013-11-18,9.42197947916667,"Downstream1","Before","Downstream"
2013-11-19,9.33954895833333,"Downstream1","Before","Downstream"
2013-11-20,9.17510166666667,"Downstream1","Before","Downstream"
2013-11-21,9.4914925,"Downstream1","Before","Downstream"
2013-11-22,9.65225822916667,"Downstream1","Before","Downstream"
2013-11-23,9.73218833333333,"Downstream1","Before","Downstream"
2013-11-24,9.92770979166667,"Downstream1","Before","Downstream"
2013-11-25,10.1106914583333,"Downstream1","Before","Downstream"
2013-11-26,10.4086140625,"Downstream1","Before","Downstream"
2013-11-27,10.5840961458333,"Downstream1","Before","Downstream"
2013-11-28,8.654133125,"Downstream1","Before","Downstream"
2013-11-29,7.60072885416667,"Downstream1","Before","Downstream"
2013-11-30,9.24364354166667,"Downstream1","Before","Downstream"
2013-12-01,10.9901,"Downstream1","Before","Downstream"
2013-12-02,11.081215625,"Downstream1","Before","Downstream"
2013-12-04,11.2324989583333,"Downstream1","Before","Downstream"
2013-12-05,10.952121875,"Downstream1","Before","Downstream"
2013-12-06,10.4758322916667,"Downstream1","Before","Downstream"
2013-12-07,9.95260427083333,"Downstream1","Before","Downstream"
2013-12-08,9.94357770833333,"Downstream1","Before","Downstream"
2013-12-09,10.400621875,"Downstream1","Before","Downstream"
2013-12-10,11.14284375,"Downstream1","Before","Downstream"
2013-12-11,11.3195479166667,"Downstream1","Before","Downstream"
2013-12-12,11.5777447916667,"Downstream1","Before","Downstream"
2013-12-13,12.0434375,"Downstream1","Before","Downstream"
2013-12-14,12.2694489583333,"Downstream1","Before","Downstream"
2013-12-15,12.2071510416667,"Downstream1","Before","Downstream"
2013-12-16,12.0234739583333,"Downstream1","Before","Downstream"
2013-12-17,12.0796208333333,"Downstream1","Before","Downstream"
2013-12-18,12.197984375,"Downstream1","Before","Downstream"
2013-12-19,12.259371875,"Downstream1","Before","Downstream"
2013-12-20,12.2898947916667,"Downstream1","Before","Downstream"
2013-12-21,12.1312447916667,"Downstream1","Before","Downstream"
2013-12-22,11.3032979166667,"Downstream1","Before","Downstream"
2013-12-23,10.37288125,"Downstream1","Before","Downstream"
2013-12-24,10.213715625,"Downstream1","Before","Downstream"
2013-12-25,11.09035,"Downstream1","Before","Downstream"
2013-12-26,11.9940979166667,"Downstream1","Before","Downstream"
2013-12-27,12.4939229166667,"Downstream1","Before","Downstream"
2013-12-28,12.5332635416667,"Downstream1","Before","Downstream"
2013-12-29,12.1332260416667,"Downstream1","Before","Downstream"
2013-12-30,11.4023958333333,"Downstream1","Before","Downstream"
2013-12-31,10.6969791666667,"Downstream1","Before","Downstream"
2014-01-01,11.483681875,"Downstream1","Before","Downstream"
2014-01-02,11.94045,"Downstream1","Before","Downstream"
2014-01-03,12.0405572916667,"Downstream1","Before","Downstream"
2014-01-04,12.08625,"Downstream1","Before","Downstream"
2014-01-05,10.6610754166667,"Downstream1","Before","Downstream"
2014-01-06,10.1250322916667,"Downstream1","Before","Downstream"
2014-01-07,9.97184083333333,"Downstream1","Before","Downstream"
2014-01-08,9.76267416666667,"Downstream1","Before","Downstream"
2014-01-09,11.5799296875,"Downstream1","Before","Downstream"
2014-01-10,6.07632,"Downstream1","Before","Downstream"
2014-01-11,6.13312447916667,"Downstream1","Before","Downstream"
2014-01-12,0.263749965625,"Downstream1","Before","Downstream"
2014-01-14,4.96100645833333,"Downstream1","Before","Downstream"
2014-01-15,4.74225742708333,"Downstream1","Before","Downstream"
2014-01-16,6.69406221875,"Downstream1","Before","Downstream"
2014-01-17,7.94329864583333,"Downstream1","Before","Downstream"
2014-01-18,7.1396871875,"Downstream1","Before","Downstream"
2014-01-19,3.84302083333333,"Downstream1","Before","Downstream"
2014-01-20,3.36350708333333,"Downstream1","Before","Downstream"
2014-01-21,0.480208293854167,"Downstream1","Before","Downstream"
2014-01-22,0.332152804583333,"Downstream1","Before","Downstream"
2014-01-23,0.267638881979167,"Downstream1","Before","Downstream"
2014-01-27,13.2352729166667,"Downstream1","Before","Downstream"
2014-01-28,12.8723572916667,"Downstream1","Before","Downstream"
2014-01-29,13.3372916666667,"Downstream1","Before","Downstream"
2014-01-30,14.0946135416667,"Downstream1","Before","Downstream"
2014-01-31,14.0986385416667,"Downstream1","Before","Downstream"
2014-02-01,13.9247927083333,"Downstream1","Before","Downstream"
2014-02-02,13.3462489583333,"Downstream1","Before","Downstream"
2014-02-03,12.487534375,"Downstream1","Before","Downstream"
2014-02-04,12.230653125,"Downstream1","Before","Downstream"
2014-02-05,12.4885,"Downstream1","Before","Downstream"
2014-02-06,12.7287895833333,"Downstream1","Before","Downstream"
2014-02-07,13.065728125,"Downstream1","Before","Downstream"
2014-02-08,12.8544791666667,"Downstream1","Before","Downstream"
2014-02-09,12.6973625,"Downstream1","Before","Downstream"
2014-02-10,12.9228104166667,"Downstream1","Before","Downstream"
2014-02-11,13.16395625,"Downstream1","Before","Downstream"
2014-02-12,13.5847895833333,"Downstream1","Before","Downstream"
2014-02-13,13.64541875,"Downstream1","Before","Downstream"
2014-02-14,13.4168729166667,"Downstream1","Before","Downstream"
2014-02-15,12.9787854166667,"Downstream1","Before","Downstream"
2014-02-16,13.1987833333333,"Downstream1","Before","Downstream"
2014-02-17,13.096390625,"Downstream1","Before","Downstream"
2014-02-18,12.2819770833333,"Downstream1","Before","Downstream"
2014-02-19,13.2248604166667,"Downstream1","Before","Downstream"
2014-02-20,13.056528125,"Downstream1","Before","Downstream"
2014-02-21,12.3728495833333,"Downstream1","Before","Downstream"
2014-02-22,8.06104354166667,"Downstream1","Before","Downstream"
2014-02-23,3.254339375,"Downstream1","Before","Downstream"
2014-02-24,8.00923510416667,"Downstream1","Before","Downstream"
2014-02-25,5.4730553125,"Downstream1","Before","Downstream"
2014-02-26,10.5890957291667,"Downstream1","Before","Downstream"
2014-02-27,4.66461694479167,"Downstream1","Before","Downstream"
2014-03-07,1.19701392364583,"Downstream1","Before","Downstream"
2014-06-07,8.67295135416667,"Downstream1","Before","Downstream"
2014-06-08,8.66732614583333,"Downstream1","Before","Downstream"
2014-06-09,8.67187510416667,"Downstream1","Before","Downstream"
2014-06-10,8.32454833333333,"Downstream1","Before","Downstream"
2014-06-11,7.27440958333333,"Downstream1","Before","Downstream"
2014-06-12,7.5405209375,"Downstream1","Before","Downstream"
2014-06-13,7.51548635416667,"Downstream1","Before","Downstream"
2014-06-14,7.37711791666667,"Downstream1","Before","Downstream"
2014-06-15,7.09833333333333,"Downstream1","Before","Downstream"
2014-06-16,7.40159729166667,"Downstream1","Before","Downstream"
2014-06-17,7.52784739583333,"Downstream1","Before","Downstream"
2014-06-18,7.55628510416667,"Downstream1","Before","Downstream"
2014-06-19,7.60843739583333,"Downstream1","Before","Downstream"
2014-06-20,7.48677083333333,"Downstream1","Before","Downstream"
2014-06-21,7.31378489583333,"Downstream1","Before","Downstream"
2014-06-22,7.0678125,"Downstream1","Before","Downstream"
2014-06-23,7.30000010416667,"Downstream1","Before","Downstream"
2014-06-24,7.46447916666667,"Downstream1","Before","Downstream"
2014-06-25,7.47111083333333,"Downstream1","Before","Downstream"
2014-06-26,7.4387503125,"Downstream1","Before","Downstream"
2014-06-27,7.47302083333333,"Downstream1","Before","Downstream"
2014-06-28,7.346285,"Downstream1","Before","Downstream"
2014-06-29,7.45802135416667,"Downstream1","Before","Downstream"
2014-06-30,7.34565958333333,"Downstream1","Before","Downstream"
2014-07-01,7.216528125,"Downstream1","Before","Downstream"
2014-07-02,7.2823265625,"Downstream1","Before","Downstream"
2014-07-03,7.39812489583333,"Downstream1","Before","Downstream"
2014-07-04,7.38020864583333,"Downstream1","Before","Downstream"
2014-07-05,7.34013854166667,"Downstream1","Before","Downstream"
2014-07-06,7.18951458333333,"Downstream1","Before","Downstream"
2014-07-07,7.133055,"Downstream1","Before","Downstream"
2014-07-08,7.3214928125,"Downstream1","Before","Downstream"
2014-07-09,7.29520875,"Downstream1","Before","Downstream"
2014-07-10,7.389583125,"Downstream1","Before","Downstream"
2014-07-11,7.51732697916667,"Downstream1","Before","Downstream"
2014-07-12,7.13729083333333,"Downstream1","Before","Downstream"
2014-07-13,7.14888895833333,"Downstream1","Before","Downstream"
2014-07-14,6.9042365625,"Downstream1","Before","Downstream"
2014-07-15,6.76562520833333,"Downstream1","Before","Downstream"
2014-07-16,7.7405903125,"Downstream1","Before","Downstream"
2014-07-17,7.508194375,"Downstream1","Before","Downstream"
2014-07-18,7.37065989583333,"Downstream1","Before","Downstream"
2014-07-19,7.77305572916667,"Downstream1","Before","Downstream"
2014-07-20,7.6498959375,"Downstream1","Before","Downstream"
2014-07-21,7.57062489583333,"Downstream1","Before","Downstream"
2014-07-22,7.514583125,"Downstream1","Before","Downstream"
2014-07-23,7.35798625,"Downstream1","Before","Downstream"
2014-07-24,7.061666875,"Downstream1","Before","Downstream"
2014-07-25,7.6361115625,"Downstream1","Before","Downstream"
2014-07-26,6.83465270833333,"Downstream1","Before","Downstream"
2014-07-27,6.78979197916667,"Downstream1","Before","Downstream"
2014-07-28,7.64204864583333,"Downstream1","Before","Downstream"
2014-07-29,7.42899302083333,"Downstream1","Before","Downstream"
2014-07-30,7.39184041666667,"Downstream1","Before","Downstream"
2014-07-31,7.466319375,"Downstream1","Before","Downstream"
2014-08-01,7.3160765625,"Downstream1","Before","Downstream"
2014-08-02,7.6334025,"Downstream1","Before","Downstream"
2014-08-03,8.36493114583333,"Downstream1","Before","Downstream"
2014-08-04,7.78406291666667,"Downstream1","Before","Downstream"
2014-08-05,7.4211109375,"Downstream1","Before","Downstream"
2014-08-06,7.18829875,"Downstream1","Before","Downstream"
2014-08-07,7.66010416666667,"Downstream1","Before","Downstream"
2014-08-08,7.5729515625,"Downstream1","Before","Downstream"
2014-08-09,7.60704833333333,"Downstream1","Before","Downstream"
2014-08-10,8.207153125,"Downstream1","Before","Downstream"
2014-08-11,8.03923625,"Downstream1","Before","Downstream"
2014-08-12,7.51857625,"Downstream1","Before","Downstream"
2014-08-13,7.79392427083333,"Downstream1","Before","Downstream"
2014-08-14,7.89635427083333,"Downstream1","Before","Downstream"
2014-08-15,7.77968739583333,"Downstream1","Before","Downstream"
2014-08-16,7.52583354166667,"Downstream1","Before","Downstream"
2014-08-17,7.31826364583333,"Downstream1","Before","Downstream"
2014-08-18,7.0393403125,"Downstream1","Before","Downstream"
2014-08-19,6.22920197916667,"Downstream1","Before","Downstream"
2014-08-20,6.02505208333333,"Downstream1","Before","Downstream"
2014-08-21,7.6882984375,"Downstream1","Before","Downstream"
2014-08-22,7.47000010416667,"Downstream1","Before","Downstream"
2014-08-23,7.1267709375,"Downstream1","Before","Downstream"
2014-08-24,7.22600739583333,"Downstream1","Before","Downstream"
2014-08-25,7.60215354166667,"Downstream1","Before","Downstream"
2014-08-26,7.88624958333333,"Downstream1","Before","Downstream"
2014-08-27,8.13128416666667,"Downstream1","Before","Downstream"
2014-08-28,7.92947916666667,"Downstream1","Before","Downstream"
2014-08-29,7.74986125,"Downstream1","Before","Downstream"
2014-08-30,7.6471528125,"Downstream1","Before","Downstream"
2014-08-31,7.5725696875,"Downstream1","Before","Downstream"
2014-09-01,7.44690927083333,"Downstream1","Before","Downstream"
2014-09-02,7.23218760416667,"Downstream1","Before","Downstream"
2014-09-03,7.07461791666667,"Downstream1","Before","Downstream"
2014-09-04,7.25204833333333,"Downstream1","Before","Downstream"
2014-09-05,7.64513864583333,"Downstream1","Before","Downstream"
2014-09-06,7.43118072916667,"Downstream1","Before","Downstream"
2014-09-07,7.30232666666667,"Downstream1","Before","Downstream"
2014-09-08,7.64316,"Downstream1","Before","Downstream"
2014-09-09,8.24548614583333,"Downstream1","Before","Downstream"
2014-09-10,8.15517354166667,"Downstream1","Before","Downstream"
2014-09-11,7.916909375,"Downstream1","Before","Downstream"
2014-09-12,7.79633697916667,"Downstream1","Before","Downstream"
2014-09-13,7.8776734375,"Downstream1","Before","Downstream"
2014-09-14,8.11048625,"Downstream1","Before","Downstream"
2014-09-15,8.04506916666667,"Downstream1","Before","Downstream"
2014-09-16,8.07819489583333,"Downstream1","Before","Downstream"
2014-09-17,7.82229166666667,"Downstream1","Before","Downstream"
2014-09-18,7.87402729166667,"Downstream1","Before","Downstream"
2014-09-19,8.17111135416667,"Downstream1","Before","Downstream"
2014-09-20,8.21628479166667,"Downstream1","Before","Downstream"
2014-09-21,8.14218770833333,"Downstream1","Before","Downstream"
2014-09-22,8.02333322916667,"Downstream1","Before","Downstream"
2014-09-23,8.09618041666667,"Downstream1","Before","Downstream"
2014-09-24,8.5686109375,"Downstream1","Before","Downstream"
2014-09-25,9.1832640625,"Downstream1","Before","Downstream"
2014-09-26,8.9163884375,"Downstream1","Before","Downstream"
2014-09-27,8.75638864583333,"Downstream1","Before","Downstream"
2014-09-28,8.6635415625,"Downstream1","Before","Downstream"
2014-09-29,8.57395833333333,"Downstream1","Before","Downstream"
2014-09-30,8.58222229166667,"Downstream1","Before","Downstream"
2014-10-01,8.61892322916667,"Downstream1","Before","Downstream"
2014-10-02,8.62961802083333,"Downstream1","Before","Downstream"
2014-10-03,8.50895854166667,"Downstream1","Before","Downstream"
2014-10-04,8.282916875,"Downstream1","Before","Downstream"
2014-10-05,8.46420125,"Downstream1","Before","Downstream"
2014-10-06,8.87753520833333,"Downstream1","Before","Downstream"
2014-10-07,9.09800364583333,"Downstream1","Before","Downstream"
2014-10-08,8.99364572916667,"Downstream1","Before","Downstream"
2014-10-09,8.80409791666667,"Downstream1","Before","Downstream"
2014-10-10,8.76475677083333,"Downstream1","Before","Downstream"
2014-10-11,8.72611166666667,"Downstream1","Before","Downstream"
2014-10-12,8.4650346875,"Downstream1","Before","Downstream"
2014-10-13,8.639201875,"Downstream1","Before","Downstream"
2014-10-14,8.74187489583333,"Downstream1","Before","Downstream"
2014-10-15,8.53319427083333,"Downstream1","Before","Downstream"
2014-10-16,8.834930625,"Downstream1","Before","Downstream"
2014-10-17,8.95982572916667,"Downstream1","Before","Downstream"
2014-10-18,8.9647915625,"Downstream1","Before","Downstream"
2014-10-19,9.02361104166667,"Downstream1","Before","Downstream"
2014-10-20,9.16961791666667,"Downstream1","Before","Downstream"
2014-10-21,9.32288197916667,"Downstream1","Before","Downstream"
2014-10-22,9.3465275,"Downstream1","Before","Downstream"
2014-10-23,9.40694427083333,"Downstream1","Before","Downstream"
2014-10-24,9.5367359375,"Downstream1","Before","Downstream"
2014-10-25,9.5496525,"Downstream1","Before","Downstream"
2014-10-26,9.50625010416667,"Downstream1","Before","Downstream"
2014-10-27,9.5494440625,"Downstream1","Before","Downstream"
2014-10-28,9.57756864583333,"Downstream1","Before","Downstream"
2014-10-29,9.53475677083333,"Downstream1","Before","Downstream"
2014-10-30,9.318854375,"Downstream1","Before","Downstream"
2014-10-31,9.26729135416667,"Downstream1","Before","Downstream"
2014-11-01,9.4609375,"Downstream1","Before","Downstream"
2014-11-02,10.0360780208333,"Downstream1","Before","Downstream"
2014-11-03,10.4044052083333,"Downstream1","Before","Downstream"
2014-11-04,10.6438520833333,"Downstream1","Before","Downstream"
2014-11-05,10.619371875,"Downstream1","Before","Downstream"
2014-11-06,10.2401704166667,"Downstream1","Before","Downstream"
2014-11-07,10.0610770833333,"Downstream1","Before","Downstream"
2014-11-08,10.038541875,"Downstream1","Before","Downstream"
2014-11-09,10.1362109375,"Downstream1","Before","Downstream"
2014-11-10,10.48288125,"Downstream1","Before","Downstream"
2014-11-11,10.482015625,"Downstream1","Before","Downstream"
2014-11-12,10.3509041666667,"Downstream1","Before","Downstream"
2014-11-13,10.230071875,"Downstream1","Before","Downstream"
2014-11-14,10.1856577083333,"Downstream1","Before","Downstream"
2014-11-15,10.60295,"Downstream1","Before","Downstream"
2014-11-16,11.167359375,"Downstream1","Before","Downstream"
2014-11-17,11.4329114583333,"Downstream1","Before","Downstream"
2014-11-18,11.3499239583333,"Downstream1","Before","Downstream"
2014-11-19,11.1370822916667,"Downstream1","Before","Downstream"
2014-11-20,11.4644802083333,"Downstream1","Before","Downstream"
2014-11-21,12.1892385416667,"Downstream1","Before","Downstream"
2014-11-22,12.410209375,"Downstream1","Before","Downstream"
2014-11-23,12.1889541666667,"Downstream1","Before","Downstream"
2014-11-24,11.8381604166667,"Downstream1","Before","Downstream"
2014-11-25,10.3470160416667,"Downstream1","Before","Downstream"
2014-11-26,10.3284729166667,"Downstream1","Before","Downstream"
2014-11-27,11.17983125,"Downstream1","Before","Downstream"
2014-11-28,11.446984375,"Downstream1","Before","Downstream"
2014-11-29,11.7572552083333,"Downstream1","Before","Downstream"
2014-11-30,11.982325,"Downstream1","Before","Downstream"
2014-12-01,11.795409375,"Downstream1","Before","Downstream"
2014-12-02,11.4627427083333,"Downstream1","Before","Downstream"
2014-12-03,11.36676875,"Downstream1","Before","Downstream"
2014-12-04,11.38125,"Downstream1","Before","Downstream"
2014-12-05,11.582184375,"Downstream1","Before","Downstream"
2014-12-06,11.4189885416667,"Downstream1","Before","Downstream"
2014-12-07,11.3605239583333,"Downstream1","Before","Downstream"
2014-12-08,11.7166677083333,"Downstream1","Before","Downstream"
2014-12-09,11.662565625,"Downstream1","Before","Downstream"
2014-12-10,11.778265625,"Downstream1","Before","Downstream"
2014-12-11,11.9324989583333,"Downstream1","Before","Downstream"
2014-12-12,12.2390270833333,"Downstream1","Before","Downstream"
2014-12-13,12.3898947916667,"Downstream1","Before","Downstream"
2014-12-14,12.2993458333333,"Downstream1","Before","Downstream"
2014-12-15,12.201665625,"Downstream1","Before","Downstream"
2014-12-16,12.166665625,"Downstream1","Before","Downstream"
2014-12-17,12.0105572916667,"Downstream1","Before","Downstream"
2014-12-18,12.0422916666667,"Downstream1","Before","Downstream"
2014-12-19,12.1177041666667,"Downstream1","Before","Downstream"
2014-12-20,12.1634697916667,"Downstream1","Before","Downstream"
2014-12-21,12.308990625,"Downstream1","Before","Downstream"
2014-12-22,12.1438541666667,"Downstream1","Before","Downstream"
2014-12-23,12.2537489583333,"Downstream1","Before","Downstream"
2014-12-24,12.0070510416667,"Downstream1","Before","Downstream"
2014-12-25,11.3129520833333,"Downstream1","Before","Downstream"
2014-12-26,11.7356614583333,"Downstream1","Before","Downstream"
2014-12-27,12.0613604166667,"Downstream1","Before","Downstream"
2014-12-28,11.8656229166667,"Downstream1","Before","Downstream"
2014-12-29,11.633265625,"Downstream1","Before","Downstream"
2014-12-30,11.8364541666667,"Downstream1","Before","Downstream"
2014-12-31,12.4322208333333,"Downstream1","Before","Downstream"
2015-01-01,12.5387833333333,"Downstream1","Before","Downstream"
2015-01-07,6.94302325581395,"Downstream1","Before","Downstream"
2015-02-10,11.9963177083333,"Downstream1","Before","Downstream"
2015-02-11,12.381871875,"Downstream1","Before","Downstream"
2015-02-12,12.81895625,"Downstream1","Before","Downstream"
2015-02-13,12.9859072916667,"Downstream1","Before","Downstream"
2015-02-14,13.050521875,"Downstream1","Before","Downstream"
2015-02-15,13.0339302083333,"Downstream1","Before","Downstream"
2015-02-16,13.4078489583333,"Downstream1","Before","Downstream"
2015-02-17,13.4684020833333,"Downstream1","Before","Downstream"
2015-02-18,13.3484729166667,"Downstream1","Before","Downstream"
2015-02-19,13.3920135416667,"Downstream1","Before","Downstream"
2015-02-20,13.9138166666667,"Downstream1","Before","Downstream"
2015-02-21,13.9925666666667,"Downstream1","Before","Downstream"
2015-02-22,13.6212145833333,"Downstream1","Before","Downstream"
2015-02-23,13.090725,"Downstream1","Before","Downstream"
2015-02-24,13.395659375,"Downstream1","Before","Downstream"
2015-02-25,13.73641875,"Downstream1","Before","Downstream"
2015-02-26,13.5737822916667,"Downstream1","Before","Downstream"
2015-02-27,13.7420833333333,"Downstream1","Before","Downstream"
2015-02-28,13.7801375,"Downstream1","Before","Downstream"
2015-03-01,13.8616302083333,"Downstream1","Before","Downstream"
2015-03-02,13.6439552083333,"Downstream1","Before","Downstream"
2015-03-03,13.5778072916667,"Downstream1","Before","Downstream"
2015-03-04,13.7195125,"Downstream1","Before","Downstream"
2015-03-05,13.4230552083333,"Downstream1","Before","Downstream"
2015-03-06,13.51930625,"Downstream1","Before","Downstream"
2015-03-07,13.7441729166667,"Downstream1","Before","Downstream"
2015-03-08,13.5775336956522,"Downstream1","Before","Downstream"
2015-03-09,13.3726354166667,"Downstream1","Before","Downstream"
2015-03-10,13.2503458333333,"Downstream1","Before","Downstream"
2015-03-11,12.86865,"Downstream1","Before","Downstream"
2015-03-12,12.1805583333333,"Downstream1","Before","Downstream"
2015-03-13,12.4471510416667,"Downstream1","Before","Downstream"
2015-03-14,12.2171177083333,"Downstream1","Before","Downstream"
2015-03-15,11.7641677083333,"Downstream1","Before","Downstream"
2015-03-16,11.6854177083333,"Downstream1","Before","Downstream"
2015-03-17,11.55909375,"Downstream1","Before","Downstream"
2015-03-18,11.44211875,"Downstream1","Before","Downstream"
2015-03-19,11.2320822916667,"Downstream1","Before","Downstream"
2015-03-20,11.509,"Downstream1","Before","Downstream"
2015-03-21,11.3546197916667,"Downstream1","Before","Downstream"
2015-03-22,11.0155572916667,"Downstream1","Before","Downstream"
2015-03-23,11.0008322916667,"Downstream1","Before","Downstream"
2015-03-24,11.6363895833333,"Downstream1","Before","Downstream"
2015-03-25,11.6236072916667,"Downstream1","Before","Downstream"
2015-03-26,11.3694083333333,"Downstream1","Before","Downstream"
2015-03-27,11.0618770833333,"Downstream1","Before","Downstream"
2015-03-28,11.281046875,"Downstream1","Before","Downstream"
2015-03-29,11.3994447916667,"Downstream1","Before","Downstream"
2015-03-30,11.3705895833333,"Downstream1","Before","Downstream"
2015-03-31,11.140103125,"Downstream1","Before","Downstream"
2015-04-01,10.8354864583333,"Downstream1","Before","Downstream"
2015-04-02,10.8360385416667,"Downstream1","Before","Downstream"
2015-04-03,10.3352767708333,"Downstream1","Before","Downstream"
2015-04-04,9.8216321875,"Downstream1","Before","Downstream"
2015-04-05,9.88795552083333,"Downstream1","Before","Downstream"
2015-04-06,10.1374630208333,"Downstream1","Before","Downstream"
2015-04-07,9.78072916666667,"Downstream1","Before","Downstream"
2015-04-08,9.36152833333333,"Downstream1","Before","Downstream"
2015-04-09,8.8927778125,"Downstream1","Before","Downstream"
2015-04-10,8.573576875,"Downstream1","Before","Downstream"
2015-04-11,9.09670072916667,"Downstream1","Before","Downstream"
2015-04-12,9.47951427083333,"Downstream1","Before","Downstream"
2015-04-13,9.706319375,"Downstream1","Before","Downstream"
2015-04-14,9.731285,"Downstream1","Before","Downstream"
2015-04-15,9.41041677083333,"Downstream1","Before","Downstream"
2015-04-16,9.94461979166667,"Downstream1","Before","Downstream"
2015-04-17,10.0445830208333,"Downstream1","Before","Downstream"
2015-04-18,9.674583125,"Downstream1","Before","Downstream"
2015-04-19,9.43190979166667,"Downstream1","Before","Downstream"
2015-04-20,9.3190621875,"Downstream1","Before","Downstream"
2015-04-21,9.10468729166667,"Downstream1","Before","Downstream"
2015-04-22,9.70482645833333,"Downstream1","Before","Downstream"
2015-04-23,9.79031260416667,"Downstream1","Before","Downstream"
2015-04-24,9.73993,"Downstream1","Before","Downstream"
2015-04-25,9.58572854166667,"Downstream1","Before","Downstream"
2015-04-26,9.68263822916667,"Downstream1","Before","Downstream"
2015-04-27,9.67642364583333,"Downstream1","Before","Downstream"
2015-04-28,9.44354177083333,"Downstream1","Before","Downstream"
2015-04-29,9.4015621875,"Downstream1","Before","Downstream"
2015-04-30,9.20857666666667,"Downstream1","Before","Downstream"
2015-05-01,9.28027729166667,"Downstream1","Before","Downstream"
2015-05-02,9.66409729166667,"Downstream1","Before","Downstream"
2015-05-03,9.26368041666667,"Downstream1","Before","Downstream"
2015-05-04,9.04468770833333,"Downstream1","Before","Downstream"
2015-05-05,9.2344790625,"Downstream1","Before","Downstream"
2015-05-06,9.0572565625,"Downstream1","Before","Downstream"
2015-05-07,8.95822927083333,"Downstream1","Before","Downstream"
2015-05-08,8.636979375,"Downstream1","Before","Downstream"
2015-05-09,8.2484728125,"Downstream1","Before","Downstream"
2015-05-10,7.54430583333333,"Downstream1","Before","Downstream"
2015-05-11,7.79354125,"Downstream1","Before","Downstream"
2015-05-12,7.68913208333333,"Downstream1","Before","Downstream"
2015-05-13,7.07006958333333,"Downstream1","Before","Downstream"
2015-05-14,7.0116315625,"Downstream1","Before","Downstream"
2015-05-15,6.99347229166667,"Downstream1","Before","Downstream"
2015-05-16,8.04347239583333,"Downstream1","Before","Downstream"
2015-05-17,7.95968729166667,"Downstream1","Before","Downstream"
2015-05-18,7.4722571875,"Downstream1","Before","Downstream"
2015-05-19,6.96697864583333,"Downstream1","Before","Downstream"
2015-05-20,6.34423614583333,"Downstream1","Before","Downstream"
2015-05-21,5.7025346875,"Downstream1","Before","Downstream"
2015-05-22,6.8502434375,"Downstream1","Before","Downstream"
2015-05-23,6.76916677083333,"Downstream1","Before","Downstream"
2015-05-24,5.99149291666667,"Downstream1","Before","Downstream"
2015-05-25,5.788889375,"Downstream1","Before","Downstream"
2015-05-26,5.3842359375,"Downstream1","Before","Downstream"
2015-05-27,6.65784739583333,"Downstream1","Before","Downstream"
2015-05-28,8.0063540625,"Downstream1","Before","Downstream"
2015-05-29,7.52559072916667,"Downstream1","Before","Downstream"
2015-05-30,7.4764240625,"Downstream1","Before","Downstream"
2015-05-31,7.3686109375,"Downstream1","Before","Downstream"
2015-06-01,7.26104197916667,"Downstream1","Before","Downstream"
2015-06-02,7.5091315625,"Downstream1","Before","Downstream"
2015-06-03,7.744375,"Downstream1","Before","Downstream"
2015-06-04,8.01670177083333,"Downstream1","Before","Downstream"
2015-06-05,8.15100677083333,"Downstream1","Before","Downstream"
